Customer_ID,ItemPurchased
Id 823,Item 1
Id 198,Item 37
Id 532,Item 55
Id 887,Item 77
Id 954,Item 13
Id 858,Item 19
Id 49,Item 25
Id 836,Item 11
Id 55,Item 15
Id 579,Item 35
Id 499,Item 72
Id 245,Item 57
Id 653,Item 73
Id 168,Item 25
Id 544,Item 4
Id 61,Item 76
Id 841,Item 11
Id 897,Item 2
Id 415,Item 22
Id 561,Item 73
Id 697,Item 40
Id 792,Item 19
Id 482,Item 80
Id 298,Item 49
Id 255,Item 31
Id 782,Item 26
Id 880,Item 28
Id 542,Item 44
Id 682,Item 76
Id 656,Item 74
Id 508,Item 72
Id 257,Item 46
Id 80,Item 26
Id 245,Item 31
Id 475,Item 56
Id 496,Item 64
Id 362,Item 28
Id 424,Item 21
Id 633,Item 49
Id 326,Item 56
Id 119,Item 67
Id 921,Item 56
Id 141,Item 57
Id 305,Item 6
Id 826,Item 79
Id 897,Item 9
Id 597,Item 13
Id 571,Item 43
Id 384,Item 36
Id 573,Item 17
Id 577,Item 55
Id 274,Item 47
Id 927,Item 24
Id 706,Item 77
Id 378,Item 36
Id 407,Item 40
Id 264,Item 36
Id 292,Item 15
Id 797,Item 46
Id 868,Item 80
Id 261,Item 52
Id 982,Item 67
Id 770,Item 43
Id 172,Item 57
Id 72,Item 57
Id 700,Item 19
Id 874,Item 64
Id 62,Item 44
Id 394,Item 80
Id 76,Item 23
Id 417,Item 10
Id 311,Item 2
Id 380,Item 57
Id 357,Item 47
Id 4,Item 42
Id 996,Item 10
Id 681,Item 11
Id 157,Item 48
Id 169,Item 79
Id 985,Item 24
Id 672,Item 40
Id 999,Item 19
Id 762,Item 62
Id 71,Item 69
Id 847,Item 58
Id 784,Item 44
Id 86,Item 26
Id 907,Item 53
Id 950,Item 67
Id 705,Item 76
Id 526,Item 39
Id 43,Item 63
Id 291,Item 64
Id 149,Item 58
Id 577,Item 58
Id 858,Item 21
Id 420,Item 55
Id 837,Item 36
Id 368,Item 44
Id 416,Item 54
Id 287,Item 64
Id 559,Item 9
Id 476,Item 41
Id 296,Item 21
Id 346,Item 36
Id 133,Item 71
Id 604,Item 76
Id 553,Item 6
Id 340,Item 59
Id 765,Item 57
Id 314,Item 53
Id 990,Item 33
Id 48,Item 66
Id 883,Item 41
Id 354,Item 6
Id 666,Item 70
Id 47,Item 62
Id 481,Item 14
Id 492,Item 39
Id 398,Item 19
Id 410,Item 9
Id 385,Item 57
Id 655,Item 49
Id 384,Item 35
Id 390,Item 30
Id 64,Item 65
Id 331,Item 57
Id 593,Item 49
Id 330,Item 29
Id 353,Item 2
Id 790,Item 9
Id 799,Item 80
Id 453,Item 25
Id 720,Item 21
Id 154,Item 54
Id 168,Item 44
Id 703,Item 18
Id 548,Item 5
Id 351,Item 80
Id 950,Item 41
Id 45,Item 9
Id 699,Item 21
Id 990,Item 46
Id 40,Item 14
Id 728,Item 46
Id 359,Item 33
Id 58,Item 47
Id 293,Item 70
Id 117,Item 6
Id 495,Item 21
Id 188,Item 33
Id 282,Item 10
Id 859,Item 11
Id 732,Item 57
Id 624,Item 78
Id 215,Item 5
Id 251,Item 34
Id 638,Item 57
Id 748,Item 48
Id 541,Item 44
Id 865,Item 35
Id 424,Item 4
Id 863,Item 50
Id 947,Item 40
Id 912,Item 36
Id 526,Item 53
Id 484,Item 59
Id 944,Item 1
Id 700,Item 68
Id 261,Item 66
Id 79,Item 61
Id 311,Item 56
Id 73,Item 13
Id 38,Item 65
Id 434,Item 45
Id 146,Item 12
Id 740,Item 59
Id 243,Item 15
Id 768,Item 33
Id 182,Item 80
Id 909,Item 26
Id 659,Item 38
Id 247,Item 47
Id 363,Item 8
Id 616,Item 27
Id 853,Item 50
Id 608,Item 78
Id 66,Item 26
Id 363,Item 31
Id 363,Item 60
Id 166,Item 41
Id 103,Item 37
Id 748,Item 19
Id 930,Item 51
Id 523,Item 73
Id 412,Item 45
Id 267,Item 58
Id 65,Item 37
Id 125,Item 55
Id 792,Item 28
Id 635,Item 79
Id 436,Item 8
Id 550,Item 71
Id 120,Item 37
Id 240,Item 24
Id 285,Item 56
Id 110,Item 57
Id 433,Item 37
Id 892,Item 39
Id 738,Item 19
Id 517,Item 15
Id 435,Item 9
Id 823,Item 47
Id 995,Item 40
Id 990,Item 24
Id 665,Item 14
Id 281,Item 59
Id 49,Item 29
Id 574,Item 71
Id 644,Item 77
Id 862,Item 79
Id 499,Item 22
Id 589,Item 6
Id 193,Item 18
Id 865,Item 47
Id 369,Item 47
Id 407,Item 5
Id 529,Item 49
Id 966,Item 16
Id 978,Item 54
Id 556,Item 52
Id 650,Item 9
Id 914,Item 6
Id 368,Item 76
Id 90,Item 13
Id 536,Item 16
Id 904,Item 57
Id 305,Item 80
Id 445,Item 41
Id 149,Item 28
Id 436,Item 62
Id 592,Item 48
Id 639,Item 79
Id 587,Item 38
Id 437,Item 58
Id 923,Item 54
Id 546,Item 51
Id 33,Item 3
Id 553,Item 36
Id 136,Item 52
Id 724,Item 19
Id 582,Item 75
Id 740,Item 44
Id 385,Item 2
Id 701,Item 63
Id 228,Item 36
Id 601,Item 46
Id 91,Item 9
Id 695,Item 22
Id 501,Item 44
Id 284,Item 43
Id 540,Item 19
Id 762,Item 11
Id 379,Item 14
Id 554,Item 31
Id 88,Item 63
Id 689,Item 16
Id 225,Item 68
Id 120,Item 12
Id 45,Item 72
Id 550,Item 38
Id 720,Item 65
Id 332,Item 79
Id 351,Item 22
Id 615,Item 47
Id 886,Item 32
Id 810,Item 70
Id 357,Item 1
Id 591,Item 31
Id 503,Item 79
Id 177,Item 58
Id 131,Item 9
Id 401,Item 4
Id 991,Item 31
Id 869,Item 38
Id 771,Item 71
Id 144,Item 37
Id 985,Item 17
Id 613,Item 47
Id 658,Item 60
Id 100,Item 17
Id 385,Item 56
Id 199,Item 65
Id 578,Item 47
Id 812,Item 71
Id 31,Item 10
Id 315,Item 55
Id 624,Item 73
Id 334,Item 57
Id 1,Item 9
Id 162,Item 70
Id 882,Item 76
Id 695,Item 19
Id 345,Item 38
Id 396,Item 80
Id 138,Item 52
Id 873,Item 57
Id 824,Item 4
Id 228,Item 8
Id 130,Item 16
Id 712,Item 80
Id 505,Item 55
Id 901,Item 44
Id 609,Item 49
Id 709,Item 30
Id 202,Item 13
Id 154,Item 6
Id 80,Item 61
Id 512,Item 69
Id 186,Item 43
Id 698,Item 35
Id 86,Item 48
Id 12,Item 44
Id 705,Item 53
Id 392,Item 8
Id 353,Item 36
Id 854,Item 42
Id 607,Item 4
Id 9,Item 68
Id 406,Item 34
Id 683,Item 76
Id 904,Item 72
Id 765,Item 4
Id 101,Item 28
Id 495,Item 16
Id 725,Item 68
Id 187,Item 78
Id 94,Item 15
Id 658,Item 48
Id 676,Item 37
Id 172,Item 28
Id 46,Item 28
Id 19,Item 12
Id 964,Item 29
Id 798,Item 41
Id 82,Item 66
Id 236,Item 15
Id 254,Item 38
Id 816,Item 11
Id 433,Item 37
Id 300,Item 59
Id 154,Item 64
Id 621,Item 57
Id 138,Item 10
Id 394,Item 79
Id 67,Item 38
Id 278,Item 31
Id 797,Item 9
Id 416,Item 29
Id 63,Item 22
Id 835,Item 45
Id 267,Item 54
Id 410,Item 31
Id 461,Item 59
Id 725,Item 13
Id 576,Item 65
Id 550,Item 33
Id 597,Item 63
Id 306,Item 66
Id 190,Item 14
Id 876,Item 4
Id 88,Item 60
Id 170,Item 41
Id 731,Item 64
Id 581,Item 30
Id 519,Item 74
Id 573,Item 74
Id 536,Item 7
Id 108,Item 2
Id 367,Item 44
Id 756,Item 71
Id 596,Item 41
Id 651,Item 23
Id 8,Item 22
Id 401,Item 9
Id 180,Item 29
Id 942,Item 36
Id 705,Item 34
Id 814,Item 80
Id 84,Item 34
Id 235,Item 2
Id 436,Item 64
Id 777,Item 14
Id 576,Item 38
Id 612,Item 36
Id 801,Item 35
Id 526,Item 44
Id 654,Item 76
Id 790,Item 24
Id 160,Item 16
Id 101,Item 22
Id 543,Item 53
Id 604,Item 3
Id 507,Item 47
Id 61,Item 71
Id 165,Item 20
Id 208,Item 22
Id 275,Item 9
Id 382,Item 31
Id 551,Item 71
Id 916,Item 72
Id 264,Item 38
Id 897,Item 28
Id 852,Item 12
Id 940,Item 54
Id 754,Item 50
Id 18,Item 42
Id 549,Item 31
Id 924,Item 9
Id 825,Item 35
Id 848,Item 79
Id 309,Item 76
Id 940,Item 4
Id 992,Item 31
Id 259,Item 59
Id 270,Item 54
Id 627,Item 38
Id 629,Item 16
Id 617,Item 22
Id 182,Item 29
Id 849,Item 65
Id 600,Item 66
Id 454,Item 47
Id 530,Item 13
Id 57,Item 10
Id 415,Item 33
Id 510,Item 62
Id 997,Item 26
Id 442,Item 70
Id 881,Item 36
Id 369,Item 53
Id 817,Item 50
Id 86,Item 66
Id 947,Item 25
Id 700,Item 28
Id 297,Item 43
Id 725,Item 30
Id 441,Item 71
Id 757,Item 10
Id 821,Item 9
Id 573,Item 67
Id 303,Item 47
Id 901,Item 33
Id 719,Item 20
Id 146,Item 40
Id 205,Item 16
Id 734,Item 63
Id 244,Item 64
Id 629,Item 38
Id 81,Item 39
Id 992,Item 64
Id 532,Item 57
Id 600,Item 41
Id 719,Item 32
Id 553,Item 21
Id 104,Item 33
Id 30,Item 33
Id 624,Item 15
Id 199,Item 76
Id 4,Item 72
Id 959,Item 53
Id 983,Item 17
Id 845,Item 35
Id 89,Item 32
Id 315,Item 39
Id 122,Item 52
Id 725,Item 10
Id 839,Item 77
Id 216,Item 41
Id 958,Item 21
Id 206,Item 53
Id 443,Item 62
Id 578,Item 39
Id 85,Item 72
Id 908,Item 16
Id 242,Item 71
Id 119,Item 49
Id 880,Item 24
Id 327,Item 53
Id 936,Item 6
Id 163,Item 53
Id 468,Item 7
Id 925,Item 54
Id 51,Item 47
Id 213,Item 78
Id 797,Item 46
Id 976,Item 53
Id 746,Item 47
Id 187,Item 10
Id 450,Item 42
Id 904,Item 38
Id 825,Item 61
Id 972,Item 50
Id 997,Item 32
Id 85,Item 13
Id 386,Item 19
Id 90,Item 62
Id 470,Item 75
Id 831,Item 60
Id 297,Item 71
Id 773,Item 15
Id 515,Item 58
Id 332,Item 74
Id 207,Item 47
Id 854,Item 77
Id 10,Item 29
Id 962,Item 51
Id 669,Item 21
Id 617,Item 39
Id 306,Item 50
Id 894,Item 41
Id 606,Item 12
Id 759,Item 19
Id 911,Item 53
Id 977,Item 32
Id 961,Item 31
Id 585,Item 75
Id 517,Item 46
Id 746,Item 54
Id 527,Item 58
Id 82,Item 3
Id 100,Item 41
Id 798,Item 7
Id 911,Item 16
Id 174,Item 27
Id 453,Item 58
Id 787,Item 5
Id 260,Item 64
Id 515,Item 38
Id 668,Item 65
Id 667,Item 16
Id 385,Item 50
Id 991,Item 64
Id 650,Item 3
Id 407,Item 27
Id 195,Item 3
Id 266,Item 41
Id 668,Item 54
Id 78,Item 13
Id 488,Item 38
Id 393,Item 46
Id 742,Item 15
Id 305,Item 72
Id 792,Item 18
Id 810,Item 45
Id 316,Item 34
Id 584,Item 62
Id 122,Item 53
Id 674,Item 77
Id 812,Item 46
Id 707,Item 59
Id 868,Item 18
Id 235,Item 14
Id 68,Item 37
Id 305,Item 39
Id 788,Item 25
Id 493,Item 48
Id 8,Item 61
Id 108,Item 35
Id 525,Item 10
Id 740,Item 46
Id 84,Item 37
Id 282,Item 52
Id 708,Item 42
Id 212,Item 23
Id 158,Item 2
Id 501,Item 28
Id 92,Item 76
Id 620,Item 4
Id 553,Item 49
Id 535,Item 2
Id 631,Item 64
Id 931,Item 72
Id 560,Item 45
Id 512,Item 1
Id 424,Item 2
Id 237,Item 38
Id 290,Item 78
Id 49,Item 60
Id 990,Item 16
Id 881,Item 24
Id 540,Item 75
Id 557,Item 7
Id 227,Item 79
Id 327,Item 4
Id 970,Item 53
Id 336,Item 68
Id 189,Item 24
Id 80,Item 37
Id 94,Item 26
Id 5,Item 67
Id 896,Item 38
Id 131,Item 46
Id 82,Item 56
Id 210,Item 34
Id 434,Item 76
Id 505,Item 64
Id 960,Item 1
Id 512,Item 66
Id 195,Item 80
Id 869,Item 52
Id 479,Item 9
Id 109,Item 65
Id 689,Item 23
Id 579,Item 24
Id 213,Item 59
Id 601,Item 4
Id 508,Item 21
Id 782,Item 46
Id 185,Item 11
Id 437,Item 10
Id 760,Item 24
Id 145,Item 14
Id 264,Item 50
Id 136,Item 57
Id 864,Item 50
Id 775,Item 1
Id 354,Item 21
Id 156,Item 17
Id 3,Item 29
Id 480,Item 27
Id 449,Item 74
Id 922,Item 38
Id 895,Item 61
Id 376,Item 29
Id 462,Item 53
Id 463,Item 15
Id 85,Item 72
Id 466,Item 8
Id 416,Item 72
Id 665,Item 12
Id 966,Item 38
Id 232,Item 58
Id 808,Item 44
Id 360,Item 39
Id 76,Item 48
Id 406,Item 29
Id 783,Item 77
Id 47,Item 64
Id 10,Item 26
Id 246,Item 77
Id 970,Item 6
Id 88,Item 72
Id 400,Item 70
Id 404,Item 59
Id 901,Item 39
Id 934,Item 1
Id 396,Item 38
Id 335,Item 76
Id 549,Item 13
Id 931,Item 54
Id 877,Item 34
Id 119,Item 73
Id 992,Item 62
Id 368,Item 22
Id 40,Item 31
Id 230,Item 49
Id 326,Item 9
Id 391,Item 33
Id 415,Item 49
Id 705,Item 35
Id 552,Item 72
Id 455,Item 24
Id 126,Item 10
Id 966,Item 44
Id 149,Item 70
Id 332,Item 30
Id 852,Item 59
Id 621,Item 13
Id 33,Item 36
Id 355,Item 38
Id 678,Item 54
Id 848,Item 69
Id 530,Item 25
Id 820,Item 36
Id 144,Item 19
Id 346,Item 25
Id 928,Item 33
Id 605,Item 66
Id 513,Item 27
Id 270,Item 23
Id 649,Item 43
Id 946,Item 47
Id 513,Item 31
Id 431,Item 64
Id 915,Item 5
Id 249,Item 67
Id 60,Item 32
Id 752,Item 71
Id 313,Item 53
Id 8,Item 64
Id 376,Item 40
Id 527,Item 28
Id 613,Item 64
Id 729,Item 59
Id 813,Item 4
Id 465,Item 37
Id 609,Item 71
Id 965,Item 56
Id 298,Item 78
Id 726,Item 28
Id 528,Item 17
Id 48,Item 2
Id 303,Item 34
Id 651,Item 14
Id 329,Item 50
Id 681,Item 33
Id 126,Item 9
Id 811,Item 55
Id 828,Item 63
Id 365,Item 51
Id 16,Item 26
Id 522,Item 52
Id 429,Item 75
Id 745,Item 75
Id 929,Item 39
Id 75,Item 4
Id 367,Item 5
Id 550,Item 26
Id 985,Item 5
Id 144,Item 5
Id 873,Item 50
Id 169,Item 52
Id 359,Item 72
Id 865,Item 50
Id 976,Item 26
Id 273,Item 79
Id 954,Item 32
Id 151,Item 26
Id 380,Item 68
Id 127,Item 54
Id 402,Item 22
Id 441,Item 1
Id 479,Item 7
Id 404,Item 31
Id 405,Item 35
Id 488,Item 23
Id 554,Item 33
Id 330,Item 48
Id 275,Item 77
Id 578,Item 58
Id 622,Item 64
Id 7,Item 67
Id 309,Item 16
Id 792,Item 78
Id 471,Item 2
Id 700,Item 52
Id 203,Item 29
Id 238,Item 21
Id 217,Item 31
Id 697,Item 19
Id 520,Item 17
Id 60,Item 66
Id 69,Item 26
Id 822,Item 45
Id 470,Item 54
Id 359,Item 45
Id 142,Item 8
Id 392,Item 4
Id 837,Item 26
Id 988,Item 5
Id 362,Item 16
Id 127,Item 29
Id 277,Item 21
Id 290,Item 67
Id 830,Item 47
Id 939,Item 78
Id 911,Item 69
Id 927,Item 33
Id 11,Item 28
Id 882,Item 59
Id 607,Item 24
Id 503,Item 38
Id 947,Item 3
Id 499,Item 18
Id 419,Item 41
Id 939,Item 53
Id 456,Item 42
Id 417,Item 68
Id 593,Item 63
Id 820,Item 80
Id 684,Item 39
Id 847,Item 64
Id 838,Item 24
Id 230,Item 51
Id 395,Item 7
Id 734,Item 63
Id 17,Item 24
Id 473,Item 19
Id 771,Item 56
Id 373,Item 70
Id 772,Item 79
Id 444,Item 67
Id 226,Item 3
Id 955,Item 51
Id 584,Item 63
Id 601,Item 47
Id 769,Item 65
Id 287,Item 22
Id 472,Item 75
Id 758,Item 19
Id 601,Item 43
Id 574,Item 17
Id 252,Item 21
Id 451,Item 60
Id 56,Item 29
Id 690,Item 79
Id 22,Item 53
Id 377,Item 72
Id 384,Item 30
Id 404,Item 9
Id 769,Item 7
Id 245,Item 57
Id 198,Item 27
Id 531,Item 1
Id 592,Item 17
Id 236,Item 53
Id 776,Item 39
Id 658,Item 78
Id 74,Item 62
Id 79,Item 4
Id 548,Item 60
Id 904,Item 23
Id 667,Item 13
Id 449,Item 53
Id 114,Item 9
Id 39,Item 68
Id 434,Item 28
Id 890,Item 26
Id 922,Item 71
Id 747,Item 24
Id 558,Item 75
Id 833,Item 63
Id 767,Item 20
Id 109,Item 35
Id 447,Item 12
Id 543,Item 63
Id 38,Item 68
Id 403,Item 73
Id 713,Item 38
Id 582,Item 19
Id 759,Item 30
Id 906,Item 75
Id 492,Item 60
Id 497,Item 46
Id 534,Item 80
Id 81,Item 29
Id 314,Item 3
Id 834,Item 66
Id 912,Item 26
Id 16,Item 7
Id 294,Item 21
Id 501,Item 41
Id 367,Item 49
Id 86,Item 44
Id 616,Item 23
Id 287,Item 24
Id 1,Item 11
Id 291,Item 8
Id 13,Item 62
Id 270,Item 22
Id 914,Item 78
Id 485,Item 4
Id 356,Item 46
Id 600,Item 48
Id 489,Item 34
Id 527,Item 39
Id 28,Item 29
Id 652,Item 47
Id 642,Item 48
Id 835,Item 35
Id 457,Item 10
Id 374,Item 51
Id 228,Item 9
Id 983,Item 60
Id 539,Item 33
Id 333,Item 58
Id 599,Item 59
Id 60,Item 24
Id 970,Item 9
Id 820,Item 38
Id 748,Item 3
Id 211,Item 55
Id 462,Item 80
Id 526,Item 6
Id 97,Item 11
Id 625,Item 23
Id 821,Item 31
Id 327,Item 74
Id 772,Item 47
Id 250,Item 76
Id 87,Item 2
Id 422,Item 79
Id 885,Item 34
Id 437,Item 59
Id 21,Item 58
Id 336,Item 15
Id 536,Item 65
Id 370,Item 44
Id 728,Item 44
Id 100,Item 29
Id 972,Item 9
Id 982,Item 77
Id 162,Item 75
Id 284,Item 70
Id 302,Item 38
Id 883,Item 3
Id 7,Item 9
Id 50,Item 34
Id 662,Item 11
Id 280,Item 61
Id 559,Item 52
Id 172,Item 53
Id 323,Item 4
Id 652,Item 68
Id 916,Item 30
Id 126,Item 2
Id 636,Item 50
Id 75,Item 58
Id 629,Item 6
Id 59,Item 63
Id 401,Item 45
Id 58,Item 18
Id 598,Item 5
Id 113,Item 62
Id 213,Item 9
Id 768,Item 62
Id 518,Item 71
Id 574,Item 35
Id 767,Item 28
Id 705,Item 22
Id 607,Item 74
Id 923,Item 33
Id 836,Item 79
Id 745,Item 34
Id 961,Item 17
Id 858,Item 42
Id 167,Item 6
Id 101,Item 50
Id 136,Item 19
Id 142,Item 12
Id 665,Item 44
Id 275,Item 71
Id 359,Item 16
Id 260,Item 21
Id 100,Item 36
Id 36,Item 38
Id 528,Item 26
Id 529,Item 44
Id 784,Item 45
Id 333,Item 36
Id 732,Item 24
Id 414,Item 41
Id 917,Item 20
Id 210,Item 64
Id 559,Item 5
Id 339,Item 5
Id 534,Item 38
Id 102,Item 17
Id 494,Item 38
Id 200,Item 77
Id 728,Item 29
Id 853,Item 48
Id 610,Item 9
Id 361,Item 77
Id 927,Item 6
Id 82,Item 62
Id 98,Item 76
Id 652,Item 31
Id 393,Item 72
Id 438,Item 47
Id 263,Item 34
Id 224,Item 5
Id 167,Item 48
Id 454,Item 67
Id 387,Item 75
Id 104,Item 53
Id 469,Item 10
Id 228,Item 1
Id 463,Item 23
Id 74,Item 68
Id 117,Item 76
Id 949,Item 44
Id 77,Item 38
Id 933,Item 33
Id 178,Item 36
Id 184,Item 79
Id 409,Item 80
Id 322,Item 58
Id 966,Item 31
Id 114,Item 37
Id 998,Item 48
Id 385,Item 2
Id 973,Item 47
Id 342,Item 16
Id 849,Item 76
Id 851,Item 31
Id 762,Item 19
Id 544,Item 14
Id 350,Item 46
Id 745,Item 80
Id 869,Item 51
Id 512,Item 28
Id 71,Item 58
Id 426,Item 24
Id 123,Item 74
Id 17,Item 32
Id 951,Item 60
Id 586,Item 54
Id 281,Item 43
Id 109,Item 59
Id 512,Item 78
Id 999,Item 37
Id 533,Item 18
Id 877,Item 43
Id 7,Item 56
Id 106,Item 31
Id 70,Item 29
Id 59,Item 24
Id 181,Item 50
Id 16,Item 15
Id 502,Item 60
Id 29,Item 66
Id 659,Item 52
Id 417,Item 67
Id 838,Item 50
Id 30,Item 76
Id 422,Item 9
Id 709,Item 57
Id 976,Item 41
Id 980,Item 47
Id 328,Item 62
Id 555,Item 24
Id 184,Item 59
Id 235,Item 54
Id 254,Item 59
Id 209,Item 80
Id 464,Item 42
Id 966,Item 32
Id 568,Item 54
Id 322,Item 5
Id 127,Item 78
Id 162,Item 48
Id 487,Item 70
Id 18,Item 58
Id 501,Item 30
Id 847,Item 9
Id 801,Item 21
Id 988,Item 6
Id 217,Item 44
Id 951,Item 48
Id 683,Item 29
Id 618,Item 59
Id 414,Item 71
Id 316,Item 22
Id 679,Item 16
Id 614,Item 58
Id 386,Item 77
Id 147,Item 29
Id 750,Item 78
Id 961,Item 75
Id 416,Item 18
Id 964,Item 3
Id 174,Item 40
Id 306,Item 76
Id 219,Item 15
Id 240,Item 71
Id 860,Item 69
Id 65,Item 70
Id 358,Item 30
Id 429,Item 14
Id 415,Item 1
Id 873,Item 56
Id 436,Item 15
Id 312,Item 14
Id 744,Item 52
Id 985,Item 42
Id 907,Item 73
Id 187,Item 52
Id 432,Item 39
Id 948,Item 1
Id 659,Item 68
Id 37,Item 12
Id 704,Item 26
Id 112,Item 22
Id 858,Item 68
Id 384,Item 15
Id 839,Item 80
Id 587,Item 73
Id 174,Item 6
Id 747,Item 32
Id 283,Item 32
Id 15,Item 8
Id 512,Item 21
Id 942,Item 37
Id 933,Item 43
Id 912,Item 69
Id 886,Item 37
Id 7,Item 45
Id 505,Item 67
Id 566,Item 75
Id 249,Item 60
Id 827,Item 23
Id 511,Item 51
Id 155,Item 12
Id 337,Item 25
Id 669,Item 3
Id 957,Item 37
Id 200,Item 52
Id 848,Item 64
Id 398,Item 60
Id 247,Item 23
Id 309,Item 79
Id 931,Item 46
Id 492,Item 77
Id 895,Item 17
Id 539,Item 36
Id 383,Item 21
Id 19,Item 61
Id 470,Item 53
Id 996,Item 57
Id 564,Item 73
Id 492,Item 73
Id 866,Item 33
Id 571,Item 53
Id 424,Item 54
Id 884,Item 32
Id 477,Item 42
Id 343,Item 33
Id 82,Item 24
Id 584,Item 54
Id 663,Item 24
Id 463,Item 27
Id 684,Item 71
Id 255,Item 77
Id 768,Item 77
Id 906,Item 46
Id 460,Item 22
Id 148,Item 35
Id 795,Item 24
Id 963,Item 55
Id 414,Item 33
Id 639,Item 13
Id 457,Item 75
Id 507,Item 18
Id 51,Item 11
Id 184,Item 12
Id 613,Item 79
Id 805,Item 50
Id 347,Item 28
Id 695,Item 41
Id 487,Item 15
Id 708,Item 55
Id 418,Item 61
Id 634,Item 80
Id 180,Item 58
Id 831,Item 35
Id 343,Item 72
Id 602,Item 57
Id 520,Item 53
Id 90,Item 20
Id 133,Item 14
Id 652,Item 49
Id 485,Item 45
Id 678,Item 80
Id 382,Item 68
Id 509,Item 47
Id 992,Item 59
Id 205,Item 55
Id 689,Item 40
Id 733,Item 55
Id 670,Item 29
Id 704,Item 60
Id 39,Item 15
Id 502,Item 19
Id 356,Item 42
Id 624,Item 61
Id 164,Item 53
Id 393,Item 53
Id 93,Item 70
Id 96,Item 24
Id 441,Item 29
Id 129,Item 41
Id 19,Item 79
Id 609,Item 64
Id 290,Item 42
Id 2,Item 45
Id 101,Item 52
Id 779,Item 80
Id 751,Item 80
Id 345,Item 70
Id 977,Item 43
Id 374,Item 47
Id 397,Item 1
Id 198,Item 16
Id 285,Item 34
Id 254,Item 53
Id 279,Item 24
Id 533,Item 22
Id 646,Item 16
Id 410,Item 77
Id 348,Item 53
Id 75,Item 39
Id 880,Item 61
Id 89,Item 11
Id 22,Item 69
Id 739,Item 19
Id 766,Item 73
Id 88,Item 38
Id 59,Item 46
Id 192,Item 21
Id 655,Item 68
Id 374,Item 57
Id 820,Item 63
Id 423,Item 75
Id 560,Item 31
Id 607,Item 15
Id 538,Item 42
Id 637,Item 73
Id 575,Item 75
Id 26,Item 15
Id 450,Item 71
Id 517,Item 66
Id 988,Item 50
Id 37,Item 59
Id 44,Item 3
Id 665,Item 3
Id 55,Item 76
Id 179,Item 79
Id 313,Item 20
Id 648,Item 75
Id 218,Item 34
Id 876,Item 59
Id 610,Item 74
Id 719,Item 62
Id 139,Item 71
Id 478,Item 46
Id 254,Item 64
Id 162,Item 75
Id 645,Item 31
Id 942,Item 17
Id 893,Item 50
Id 977,Item 22
Id 746,Item 52
Id 454,Item 48
Id 324,Item 27
Id 424,Item 70
Id 26,Item 59
Id 7,Item 69
Id 132,Item 60
Id 42,Item 63
Id 660,Item 58
Id 400,Item 72
Id 648,Item 23
Id 696,Item 41
Id 59,Item 9
Id 489,Item 12
Id 541,Item 17
Id 317,Item 57
Id 51,Item 38
Id 64,Item 22
Id 476,Item 60
Id 948,Item 9
Id 397,Item 58
Id 742,Item 56
Id 338,Item 5
Id 588,Item 6
Id 783,Item 64
Id 455,Item 40
Id 519,Item 39
Id 887,Item 79
Id 926,Item 63
Id 425,Item 21
Id 852,Item 73
Id 890,Item 52
Id 439,Item 22
Id 225,Item 10
Id 824,Item 2
Id 813,Item 18
Id 781,Item 56
Id 82,Item 49
Id 436,Item 22
Id 244,Item 43
Id 178,Item 16
Id 978,Item 23
Id 91,Item 53
Id 681,Item 3
Id 10,Item 76
Id 344,Item 54
Id 978,Item 46
Id 378,Item 51
Id 318,Item 13
Id 612,Item 80
Id 137,Item 37
Id 192,Item 71
Id 135,Item 35
Id 270,Item 43
Id 257,Item 64
Id 783,Item 38
Id 935,Item 67
Id 561,Item 77
Id 615,Item 57
Id 47,Item 66
Id 42,Item 54
Id 693,Item 76
Id 852,Item 2
Id 351,Item 36
Id 374,Item 77
Id 124,Item 44
Id 142,Item 25
Id 505,Item 18
Id 210,Item 45
Id 550,Item 19
Id 134,Item 16
Id 130,Item 67
Id 917,Item 31
Id 973,Item 41
Id 139,Item 8
Id 931,Item 76
Id 408,Item 2
Id 10,Item 76
Id 373,Item 25
Id 771,Item 12
Id 2,Item 76
Id 668,Item 39
Id 205,Item 33
Id 552,Item 30
Id 16,Item 34
Id 845,Item 1
Id 972,Item 67
Id 439,Item 47
Id 704,Item 40
Id 474,Item 71
Id 292,Item 62
Id 347,Item 76
Id 358,Item 30
Id 790,Item 55
Id 193,Item 58
Id 867,Item 74
Id 502,Item 38
Id 350,Item 4
Id 255,Item 71
Id 302,Item 5
Id 824,Item 5
Id 380,Item 51
Id 487,Item 72
Id 530,Item 26
Id 239,Item 53
Id 703,Item 52
Id 56,Item 6
Id 199,Item 1
Id 943,Item 77
Id 948,Item 53
Id 154,Item 40
Id 632,Item 15
Id 618,Item 42
Id 549,Item 13
Id 275,Item 12
Id 476,Item 34
Id 152,Item 26
Id 207,Item 56
Id 150,Item 49
Id 756,Item 67
Id 760,Item 56
Id 722,Item 19
Id 212,Item 64
Id 586,Item 16
Id 979,Item 41
Id 207,Item 40
Id 532,Item 35
Id 781,Item 48
Id 352,Item 53
Id 217,Item 78
Id 372,Item 76
Id 44,Item 61
Id 728,Item 21
Id 731,Item 65
Id 31,Item 20
Id 320,Item 49
Id 313,Item 39
Id 215,Item 14
Id 875,Item 2
Id 785,Item 36
Id 43,Item 23
Id 421,Item 80
Id 219,Item 58
Id 940,Item 53
Id 377,Item 3
