status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
527750833927938_931723370197347,"Dear MHS Parents and Guardians,

The Board of Education is poised to interview four candidates next week to fill the position of Superintendent of Schools for USD 383. As part of the process, there will be a ""Meet and Greet"" event each day of an interview and the public is invited to attend.

Interviews will occur next Monday, Tuesday, Wednesday and Thursday and names of candidates will not be released until the day of their interview.

I would like to extend an invitation to all stakeholders to attend each ""Meet and Greet"" event, to be held each interview day, from 3:45 PM to 5:15 PM at the Manhattan High School West Campus commons area. Each candidate will give a brief presentation from 4:20 PM to 4:45 PM in the Little Theater.

Please, if you are able, come and meet the candidates for this most important position in our school district.

Greg Hoyt, MHS Principal",,status,,2016-01-08 10:25:11,2,0,0
527750833927938_930401896996161,,Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/930401896996161/?type=3,2016-01-05 10:30:09,4,0,4
527750833927938_10156345653585072,Hey guys!!!  We need to stand together to make sure this doesn't happen!!,Greg Hoyt: Keep Indian as the Manhattan High School Mascot,link,https://www.change.org/p/greg-hoyt-keep-indian-as-the-manhattan-high-school-mascot?recruiter=5361130&utm_source=share_petition&utm_medium=copylink,2015-12-21 10:11:14,0,0,0
527750833927938_921267254576292,,Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/921267254576292/?type=3,2015-12-17 10:55:42,4,0,0
527750833927938_917615558274795,"Dear MHS Parents and Guardians,

The USD 383 Board of Education has contracted with the Kansas Association of School Boards (KASB) to lead the search for our new Superintendent. As part of the search process, KASB representatives will be conducting stakeholder forums all day on Wednesday December 16 at Robinson Education Center.

I would like for all parents/guardians to be aware of the Parent and Community Forum to be held at 5pm that day, and to encourage all parents with an interest in being involved and engaged, to attend and provide feedback to KASB on the characteristics, qualities, and qualifications for our next Superintendent.

More information may be found on the district website, www.usd383.org .

Greg Hoyt, MHS Principal",,status,,2015-12-09 12:17:53,1,0,1
527750833927938_915164798519871,"3rd annual ORCHESTRAVAGANZA!
December 16 and 17, 2015 @ 7pm
Rezac Auditorium, Manhattan High School
________________________________________
MHS Rock Orchestra
Laser/Light Production by Buta Ashi
Featuring holiday music by Trans-Siberian Orchestra

Free admission. Donations Accepted.",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/915164798519871/?type=3,2015-12-04 11:48:06,10,0,2
527750833927938_913238848712466,"All USD 383 schools will be closed on Monday, November 30 due to weather conditions.",,status,,2015-11-29 18:42:59,36,0,11
527750833927938_911207802248904,"A couple of important yearbook deadlines are approaching soon. Dec. 14 is the deadline to submit senior portraits as well as PDA (public display of affection) ads. You can email photos and information to mhsbluem@gmail.com or deliver a hard copy or an electronic copy to the journalism room, C107. 

For electronic submission of photos, please submit a high resolution (300 ppi minimum) at least 2x3 inches in physical size. The yearbook is printed in full color so black and white photos are not necessary unless it's what you prefer. Portraits will be vertical, so any horizontal or landscape photos will be cropped to fit the vertical portrait orientation. To showcase your child's face as much as possible, we encourage limiting props and using head-and-shoulders shots instead of full-body photos. 

PDA ads can feature individuals, groups, teams, clubs, families, etc. and can be seniors or underclassmen. The ads are available as 1/8 page ($50), 1/4 page ($85), 1/2 page ($150) and full page ($275) and can include multiple photos (the more photos you send the smaller each will be in the ad) and verbal message. Payment and contents need to be received by Dec. 14 to include the ad in the book. 

If you're looking for an affordable senior photo option, the photography students in the MHS chapter of Quill & Scroll are available to take pictures. A 30-minute session with a photographer costs $48 and a 60-minute session is $63. Email mhsmentorbusiness@gmail.com for information.",,status,,2015-11-24 14:24:38,1,0,0
527750833927938_909390189097332,"The November 22nd deadline for ordering holiday items from the Tribe Pride store is quickly approaching. Please go to http://coachsassistant.gtmsportswear.com/tribepride to shop. 

Items will be delivered to MHS by December 19. Applied Business Development class students will deliver to the students. If the items are for student gifts, please note that when ordering. Contact mhstribepride@gmail.com if you have questions.",Locker Room,link,http://coachsassistant.gtmsportswear.com/tribepride,2015-11-19 09:11:36,0,0,0
527750833927938_908332009203150,**Winter Sports 1st Day Practice Schedule & Activity Bus Schedule**,Photos from USD 383: Manhattan High School's post,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/908331882536496/?type=3,2015-11-16 13:02:08,2,0,0
527750833927938_906203796082638,"Students and Parents -

On Wednesday November 11, our community will celebrate Veteran's Day with an annual parade down Poyntz Avenue. Many USD383 schools participate, including the MHS Big Blue Marching Band, and Poyntz Avenue is closed for the parade. The USD 383 Transportation Department will have 35 buses in action that day and due to that demand, and the closing of Poyntz Avenue, there will be no shuttles between East and West Campus for periods 2-4. The first period shuttle from West to East will operate, and all shuttles will operate beginning at 11:27AM.

East campus students who normally ride a shuttle to West for periods 2, 3 or 4 should report to the East Campus cafeteria. West Campus students who normally ride a shuttle to East for periods 2, 3 or 4 should report to the West Campus Little Theater.

We apologize for the inconvenience.

Greg Hoyt, MHS Principal",,status,,2015-11-10 13:21:45,3,0,0
527750833927938_906118276091190,"**SENIOR PARENTS**
Don't forget that Thursday, November 12th is the FINAL graduation order day. Josten's will be here from 11:30am-1:00pm in the commons . A cap, gown, stole and tassel are required for the graduation ceremony.",,status,,2015-11-10 08:31:24,0,0,0
527750833927938_903553783014306,"On Thursday, November 5, 2015, it is anticipated that Manhattan-Ogden USD 383 mid-day and afternoon bus routes will be greatly affected by game day traffic in the Manhattan area due to the K-State home football game.  Areas around Bill Snyder Family Stadium are expected to be extremely congested, with some neighborhoods possibly being inaccessible by school buses.  All efforts will be made to run routes as posted, making stops at all current bus stop locations whenever possible.  Delays in and around the stadium area could be as much as 30-45 minutes or more.  In addition, routes traveling to and from Ogden on K-18 are expected to be delayed due to the increased traffic.  The District asks that all students, staff, and parents be patient as we transport students during this period of heavy traffic.

Questions concerning arrival times can be directed to the USD 383 Transportation Dispatch at 587-2190.",,status,,2015-11-03 08:28:45,3,0,5
527750833927938_10153039130261566,Come join us tomorrow night at Olive Garden and support your local high school students.  Eat good food and share family time at Olive Garden!!',,photo,https://www.facebook.com/photo.php?fbid=10153039130261566&set=o.527750833927938&type=3,2015-11-02 12:02:25,0,0,0
527750833927938_903252589711092,Get your GUYS AND DOLLS tickets early for the November 8-12th shows! You can call the school and hit extension 8297 to make your reservations.  Or you can also stop by the main office between 8:30am and 3:30pm to pick up tickets. Adult tickets are $7 and student tickets are $5 (or students get one free with their Student Activity Pass).  Hope to see you there!!,Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/903252589711092/?type=3,2015-11-02 10:53:03,3,0,1
527750833927938_903246859711665,,Brandon Religa Continues Pursuit of the National Wendy's High School Heisman in Latest Results.,link,https://www.wendyshighschoolheisman.com/results/?search%5Bfirst_name%5D&search%5Blast_name%5D&search%5Bschool%5D&search%5Bcity%5D&search%5Bstate%5D=KS&search%5Bcategory%5D=2&search%5Byear%5D=2015&submit&id=119731,2015-11-02 10:23:35,15,6,4
527750833927938_902198136483204,"Don't worry about cooking Tuesday, November 3rd. Come on over to Olive Garden and help in raising funds for our MHS Booster Club and support our MHS students. From 4-10pm Olive Garden will donate up to $1,000 of the total purchases. We hope to see you there!!!",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/902198136483204/?type=3,2015-10-30 10:52:12,4,0,3
